Invoice Number,Entity Type,Purchase Item,Unit Price,Quantity,Customer Id
1156440,Addon,CHN-VAL,6.99,1,cus_9487103
1156438,Plan,STV-MTHLY,0,1,cus_9487169
1156438,Addon,CHN-VAL,6.99,1,cus_9487169
1156434,Plan,STV-MTHLY,0,1,cus_9487089
1156434,Addon,CHN-VAL,6.99,1,cus_9487089
1156394,Plan,STV-MTHLY,0,1,cus_9487995
1156394,Addon,CHN-VAL,6.99,1,cus_9487995
1156348,Plan,STV-MTHLY,0,1,cus_9487079
1156348,Addon,CHN-VAL,6.99,1,cus_9487079
1156343,Plan,STV-MTHLY,0,1,cus_9487001
1156343,Addon,CHN-VAL,6.99,1,cus_9487001
1156341,Plan,STV-MTHLY,0,1,cus_9487119
1156341,Addon,CHN-VAL,6.99,1,cus_9487119
1156330,Plan,STV-MTHLY,0,1,cus_9486705
1156330,Addon,CHN-VAL,6.99,1,cus_9486705
1156239,Plan,STV-MTHLY,0,1,cus_9487147
1156239,Addon,CHN-VAL,6.99,1,cus_9487147
1156207,Plan,STV-MTHLY,0,1,cus_9486807
1156207,Addon,CHN-VAL,6.99,1,cus_9486807
1156206,Plan,STV-MTHLY,0,1,cus_9486764
1156206,Addon,CHN-VAL,6.99,1,cus_9486764
1156152,Plan,STV-MTHLY,0,1,cus_9487031
1156152,Addon,CHN-VAL,6.99,1,cus_9487031
1156137,Plan,STV-MTHLY,0,1,cus_9484930
1156137,Addon,CHN-VAL,6.99,1,cus_9484930
1156057,Plan,STV-MTHLY,0,1,cus_9485953
1156057,Addon,CHN-VAL,6.99,1,cus_9485953
1156032,Plan,STV-MTHLY,0,1,cus_9486957
1156032,Addon,CHN-VAL,6.99,1,cus_9486957
1156018,Plan,STV-MTHLY,0,1,cus_9486953
1156018,Addon,CHN-VAL,6.99,1,cus_9486953
1156003,Plan,STV-MTHLY,0,1,cus_9485193
1156003,Addon,CHN-VAL,6.99,1,cus_9485193
1156002,Plan,STV-MTHLY,0,1,cus_9486391
1156002,Addon,CHN-VAL,6.99,1,cus_9486391
1155980,Plan,STV-MTHLY,0,1,cus_9486099
1155980,Addon,CHN-VAL,6.99,1,cus_9486099
1155984,Plan,STV-MTHLY,0,1,cus_9483983
1155984,Addon,CHN-VAL,6.99,1,cus_9483983
1155892,Plan,STV-MTHLY,0,1,cus_9485565
1155892,Addon,CHN-VAL,6.99,1,cus_9485565
1155869,Plan,STV-MTHLY,0,1,cus_9485385
1155869,Addon,CHN-VAL,6.99,1,cus_9485385
1155813,Plan,STV-MTHLY,0,1,cus_9485103
1155813,Addon,CHN-VAL,6.99,1,cus_9485103
1121194,Addon,CHN-VAL-1YR,10,1,cus_9485573
1155702,Plan,STV-MTHLY,0,1,cus_9485138
1155702,Addon,CHN-VAL,6.99,1,cus_9485138
1155701,Plan,STV-MTHLY,0,1,cus_9484949
1155701,Addon,CHN-VAL,6.99,1,cus_9484949
1155607,Plan,STV-MTHLY,0,1,cus_9484598
1155607,Addon,CHN-VAL,6.99,1,cus_9484598
1155571,Plan,STV-MTHLY,0,1,cus_9484569
1155571,Addon,CHN-VAL,6.99,1,cus_9484569
1155531,Plan,STV-MTHLY,0,1,cus_9484944
1155531,Addon,CHN-VAL,6.99,1,cus_9484944
1155471,Plan,STV-MTHLY,0,1,cus_9484151
1155471,Addon,CHN-VAL,6.99,1,cus_9484151
1155442,Plan,STV-MTHLY,0,1,cus_9483979
1155442,Addon,CHN-VAL,6.99,1,cus_9483979
1155438,Plan,STV-MTHLY,0,1,cus_9483959
1155438,Addon,CHN-VAL,6.99,1,cus_9483959
1155435,Plan,STV-MTHLY,0,1,cus_9484045
1155435,Addon,CHN-VAL,6.99,1,cus_9484045
1155433,Plan,STV-MTHLY,0,1,cus_9484371
1155433,Addon,CHN-VAL,6.99,1,cus_9484371
1155421,Plan,STV-MTHLY,0,1,cus_9484061
1155421,Addon,CHN-VAL,6.99,1,cus_9484061
1155412,Plan,STV-MTHLY,0,1,cus_9483893
1155412,Addon,CHN-VAL,6.99,1,cus_9483893
1155391,Plan,STV-MTHLY,0,1,cus_9483917
1155391,Addon,CHN-VAL,6.99,1,cus_9483917
1155361,Plan,STV-MTHLY,0,1,cus_9483809
1155361,Addon,CHN-VAL,6.99,1,cus_9483809
1155367,Plan,STV-MTHLY,0,1,cus_9483619
1155367,Addon,CHN-VAL,6.99,1,cus_9483619
1155244,Plan,STV-MTHLY,0,1,cus_9483083
1155244,Addon,CHN-VAL,6.99,1,cus_9483083
1155243,Plan,STV-MTHLY,0,1,cus_9483057
1155243,Addon,CHN-VAL,6.99,1,cus_9483057
1155212,Plan,STV-MTHLY,0,1,cus_9481831
1155212,Addon,CHN-VAL,6.99,1,cus_9481831
1155129,Plan,STV-MTHLY,0,1,cus_9483070
1155129,Addon,CHN-VAL,6.99,1,cus_9483070
1155132,Plan,STV-MTHLY,0,1,cus_9483143
1155132,Addon,CHN-VAL,6.99,1,cus_9483143
1046095,Addon,CHN-VAL-1YR,5,1,cus_9489997
1155108,Plan,STV-MTHLY,0,1,cus_9481695
1155108,Addon,CHN-VAL,6.99,1,cus_9481695
1155115,Plan,STV-MTHLY,0,1,cus_9483097
1155115,Addon,CHN-VAL,6.99,1,cus_9483097
1046130,Addon,CHN-VAL-1YR,5,1,cus_9483009
1155040,Plan,STV-MTHLY,0,1,cus_9489687
1155040,Addon,CHN-VAL,6.99,1,cus_9489687
1155025,Plan,STV-MTHLY,0,1,cus_9489666
1155025,Addon,CHN-VAL,6.99,1,cus_9489666
1155033,Plan,STV-MTHLY,0,1,cus_9489809
1155033,Addon,CHN-VAL,6.99,1,cus_9489809
1155004,Plan,STV-MTHLY,0,1,cus_9489911
1155004,Addon,CHN-VAL,6.99,1,cus_9489911
1154971,Plan,STV-MTHLY,0,1,cus_9489699
1154971,Addon,CHN-VAL,6.99,1,cus_9489699
1154952,Plan,STV-MTHLY,0,1,cus_9489339
1154952,Addon,CHN-VAL,6.99,1,cus_9489339
1154931,Plan,STV-MTHLY,0,1,cus_9489449
1154931,Addon,CHN-VAL,6.99,1,cus_9489449
1154891,Plan,STV-MTHLY,0,1,cus_9481777
1154891,Addon,CHN-VAL,6.99,1,cus_9481777
1154841,Plan,STV-MTHLY,0,1,cus_9489141
1154841,Addon,CHN-VAL,6.99,1,cus_9489141
1154837,Plan,STV-MTHLY,0,1,cus_9489018
1154837,Addon,CHN-VAL,6.99,1,cus_9489018
1154826,Plan,STV-MTHLY,0,1,cus_9481708
1154826,Addon,CHN-VAL,6.99,1,cus_9481708
1154829,Plan,STV-MTHLY,0,1,cus_9489099
1154829,Addon,CHN-VAL,6.99,1,cus_9489099
1154827,Plan,STV-MTHLY,0,1,cus_9481791
1154827,Addon,CHN-VAL,6.99,1,cus_9481791
1154765,Plan,STV-MTHLY,0,1,cus_9481779
1154765,Addon,CHN-VAL,6.99,1,cus_9481779
1154799,Plan,STV-MTHLY,0,1,cus_9481744
1154799,Addon,CHN-VAL,6.99,1,cus_9481744
1154705,Plan,STV-MTHLY,0,1,cus_9481991
1154705,Addon,CHN-VAL,6.99,1,cus_9481991
1154670,Plan,STV-MTHLY,0,1,cus_9481607
1154670,Addon,CHN-VAL,6.99,1,cus_9481607
1154671,Plan,STV-MTHLY,0,1,cus_9419453
1154671,Addon,CHN-VAL,3,1,cus_9419453
1154665,Plan,STV-MTHLY,0,1,cus_9481901
1154665,Addon,CHN-VAL,6.99,1,cus_9481901
1154664,Plan,STV-MTHLY,0,1,cus_9481436
1154664,Addon,CHN-VAL,6.99,1,cus_9481436
1154663,Plan,STV-MTHLY,0,1,cus_9481389
1154663,Addon,CHN-VAL,6.99,1,cus_9481389
1154640,Plan,STV-MTHLY,0,1,cus_9481769
1154640,Addon,CHN-VAL,6.99,1,cus_9481769
1142307,Addon,CHN-VAL-1YR,10,1,cus_9481574
1154546,Plan,STV-MTHLY,0,1,cus_9481193
1154546,Addon,CHN-VAL,6.99,1,cus_9481193
1154544,Plan,STV-MTHLY,0,1,cus_9481139
1154544,Addon,CHN-VAL,6.99,1,cus_9481139
1154521,Plan,STV-MTHLY,0,1,cus_9419396
1154521,Addon,CHN-VAL,3,1,cus_9419396
1154522,Plan,STV-MTHLY,0,1,cus_9493798
1154522,Addon,CHN-VAL,3,1,cus_9493798
1154482,Plan,STV-MTHLY,0,1,cus_9400996
1154482,Addon,CHN-VAL,3,1,cus_9400996
1046144,Addon,CHN-VAL-1YR,5,1,cus_9661369
1044009,Addon,CHN-VAL-1YR,5,1,cus_9661339
1043864,Addon,CHN-VAL-1YR,5,1,cus_9661964
1043857,Addon,CHN-VAL-1YR,5,1,cus_9661174
1154018,Plan,STV-MTHLY,0,1,cus_9661135
1154018,Addon,CHN-VAL,6.99,1,cus_9661135
1151764,Plan,STV-MTHLY,0,1,cus_9546619
1151764,Addon,CHN-VAL,6.99,1,cus_9546619
1154011,Plan,STV-MTHLY,0,1,cus_9661193
1154011,Addon,CHN-VAL,6.99,1,cus_9661193
1154017,Plan,STV-MTHLY,0,1,cus_9661199
1154017,Addon,CHN-VAL,6.99,1,cus_9661199
1153853,Plan,STV-MTHLY,0,1,cus_9659398
1153853,Addon,CHN-VAL,6.99,1,cus_9659398
1153824,Plan,STV-MTHLY,0,1,cus_9640395
1153824,Addon,CHN-VAL,6.99,1,cus_9640395
1153713,Plan,STV-MTHLY,0,1,cus_9479411
1153713,Addon,CHN-VAL,6.99,1,cus_9479411
1153670,Plan,STV-MTHLY,0,1,cus_9480937
1153670,Addon,CHN-VAL,6.99,1,cus_9480937
1153677,Plan,STV-MTHLY,0,1,cus_9640976
1153677,Addon,CHN-VAL,6.99,1,cus_9640976
1153614,Plan,STV-MTHLY,0,1,cus_9640998
1153614,Addon,CHN-VAL,6.99,1,cus_9640998
1153607,Plan,STV-MTHLY,0,1,cus_9640413
1153607,Addon,CHN-VAL,6.99,1,cus_9640413
1153608,Plan,STV-MTHLY,0,1,cus_9640355
1153608,Addon,CHN-VAL,6.99,1,cus_9640355
1153580,Plan,STV-MTHLY,0,1,cus_9640388
1153580,Addon,CHN-VAL,6.99,1,cus_9640388
1153579,Plan,STV-MTHLY,0,1,cus_9640990
1153579,Addon,CHN-VAL,6.99,1,cus_9640990
1153470,Plan,STV-MTHLY,0,1,cus_9480095
1153470,Addon,CHN-VAL,6.99,1,cus_9480095
1153265,Plan,STV-MTHLY,0,1,cus_9585341
1153265,Addon,CHN-VAL,6.99,1,cus_9585341
1153264,Plan,STV-MTHLY,0,1,cus_9585364
1153264,Addon,CHN-VAL,6.99,1,cus_9585364
1153266,Plan,STV-MTHLY,0,1,cus_9479954
1153266,Addon,CHN-VAL,6.99,1,cus_9479954
1153208,Plan,STV-MTHLY,0,1,cus_9585343
1153208,Addon,CHN-VAL,6.99,1,cus_9585343
1153204,Plan,STV-MTHLY,0,1,cus_9585958
1153204,Addon,CHN-VAL,6.99,1,cus_9585958
1153197,Plan,STV-MTHLY,0,1,cus_9585330
1153197,Addon,CHN-VAL,6.99,1,cus_9585330
1153195,Plan,STV-MTHLY,0,1,cus_9585964
1153195,Addon,CHN-VAL,6.99,1,cus_9585964
1153138,Plan,STV-MTHLY,0,1,cus_9585311
1153138,Addon,CHN-VAL,6.99,1,cus_9585311
1153135,Plan,STV-MTHLY,0,1,cus_9585353
1153135,Addon,CHN-VAL,6.99,1,cus_9585353
1153102,Plan,STV-MTHLY,0,1,cus_9585918
1153102,Addon,CHN-VAL,6.99,1,cus_9585918
1153089,Plan,STV-MTHLY,0,1,cus_9640167
1153089,Addon,CHN-VAL,6.99,1,cus_9640167
1152893,Plan,STV-MTHLY,0,1,cus_9546899
1152893,Addon,CHN-VAL,6.99,1,cus_9546899
1152806,Plan,STV-MTHLY,0,1,cus_9546689
1152806,Addon,CHN-VAL,6.99,1,cus_9546689
1152762,Plan,STV-MTHLY,0,1,cus_9546668
1152762,Addon,CHN-VAL,6.99,1,cus_9546668
1152750,Plan,STV-MTHLY,0,1,cus_9481011
1152750,Addon,CHN-VAL,6.99,1,cus_9481011
1152739,Plan,STV-MTHLY,0,1,cus_9480945
1152739,Addon,CHN-VAL,6.99,1,cus_9480945
1152724,Plan,STV-MTHLY,0,1,cus_9480879
1152724,Addon,CHN-VAL,6.99,1,cus_9480879
1152681,Plan,STV-MTHLY,0,1,cus_9480869
1152681,Addon,CHN-VAL,6.99,1,cus_9480869
1132722,Addon,CHN-VAL-1YR,10,1,cus_9480846
1152646,Plan,STV-MTHLY,0,1,cus_9480633
1152646,Addon,CHN-VAL,6.99,1,cus_9480633
1152627,Plan,STV-MTHLY,0,1,cus_9480338
1152627,Addon,CHN-VAL,6.99,1,cus_9480338
1152615,Plan,STV-MTHLY,0,1,cus_9480987
1152615,Addon,CHN-VAL,6.99,1,cus_9480987
1152596,Plan,STV-MTHLY,0,1,cus_9480374
1152596,Addon,CHN-VAL,6.99,1,cus_9480374
1152603,Plan,STV-MTHLY,0,1,cus_9480431
1152603,Addon,CHN-VAL,6.99,1,cus_9480431
1152462,Plan,STV-MTHLY,0,1,cus_9480098
1152462,Addon,CHN-VAL,6.99,1,cus_9480098
1152454,Plan,STV-MTHLY,0,1,cus_9480001
1152454,Addon,CHN-VAL,6.99,1,cus_9480001
1152459,Plan,STV-MTHLY,0,1,cus_9479910
1152459,Addon,CHN-VAL,6.99,1,cus_9479910
1152455,Plan,STV-MTHLY,0,1,cus_9479985
1152455,Addon,CHN-VAL,6.99,1,cus_9479985
1152449,Plan,STV-MTHLY,0,1,cus_9479676
1152449,Addon,CHN-VAL,6.99,1,cus_9479676
1043983,Addon,CHN-VAL-1YR,5,1,cus_9480114
1152378,Plan,STV-MTHLY,0,1,cus_9479891
1152378,Addon,CHN-VAL,6.99,1,cus_9479891
1152344,Plan,STV-MTHLY,0,1,cus_9479409
1152344,Addon,CHN-VAL,6.99,1,cus_9479409
1152289,Plan,STV-MTHLY,0,1,cus_9479309
1152289,Addon,CHN-VAL,6.99,1,cus_9479309
1152288,Plan,STV-MTHLY,0,1,cus_9479431
1152288,Addon,CHN-VAL,6.99,1,cus_9479431
1152276,Plan,STV-MTHLY,0,1,cus_9479391
1152276,Addon,CHN-VAL,6.99,1,cus_9479391
1152275,Plan,STV-MTHLY,0,1,cus_9461791
1152275,Addon,CHN-VAL,4,1,cus_9461791
1152313,Plan,STV-MTHLY,0,1,cus_9479960
1152313,Addon,CHN-VAL,6.99,1,cus_9479960
1152207,Plan,STV-MTHLY,0,1,AzZRBqSOs0d5v9Y9R
1152207,Addon,CHN-VAL,3,1,AzZRBqSOs0d5v9Y9R
1152198,Plan,STV-MTHLY,0,1,cus_9480995
1152198,Addon,CHN-VAL,6.99,1,cus_9480995
1152201,Plan,STV-MTHLY,0,1,cus_9499799
1152201,Addon,CHN-VAL,3,1,cus_9499799
1151659,Plan,STV-MTHLY,0,1,cus_9659949
1151659,Addon,CHN-VAL,6.99,1,cus_9659949
1151637,Plan,STV-MTHLY,0,1,cus_9659955
1151637,Addon,CHN-VAL,6.99,1,cus_9659955
1151599,Plan,STV-MTHLY,0,1,cus_9640159
1151599,Addon,CHN-VAL,6.99,1,cus_9640159
1151545,Plan,STV-MTHLY,0,1,cus_9489640
1151545,Addon,CHN-VAL,6.99,1,cus_9489640
1151508,Plan,STV-MTHLY,0,1,cus_9481659
1151508,Addon,CHN-VAL,6.99,1,cus_9481659
1151488,Plan,STV-MTHLY,0,1,cus_9639941
1151488,Addon,CHN-VAL,6.99,1,cus_9639941
1151466,Plan,STV-MTHLY,0,1,cus_9646196
1151466,Addon,CHN-VAL,6.99,1,cus_9646196
1046251,Addon,STV-LIFE,29.99,1,cus_9649094
1151463,Plan,STV-MTHLY,0,1,cus_9646198
1151463,Addon,CHN-VAL,6.99,1,cus_9646198
1151433,Plan,STV-MTHLY,0,1,cus_9646087
1151433,Addon,CHN-VAL,6.99,1,cus_9646087
1151308,Plan,STV-MTHLY,0,1,cus_9639881
1151308,Addon,CHN-VAL,6.99,1,cus_9639881
1151289,Plan,STV-MTHLY,0,1,cus_9484039
1151289,Addon,CHN-VAL,6.99,1,cus_9484039
1151267,Plan,STV-MTHLY,0,1,cus_9640134
1151267,Addon,CHN-VAL,6.99,1,cus_9640134
1151247,Plan,STV-MTHLY,0,1,cus_9640000
1151247,Addon,CHN-VAL,6.99,1,cus_9640000
1151212,Plan,STV-MTHLY,0,1,cus_9640086
1151212,Addon,CHN-VAL,6.99,1,cus_9640086
1151205,Plan,STV-MTHLY,0,1,cus_9640133
1151205,Addon,CHN-VAL,6.99,1,cus_9640133
1151127,Plan,STV-MTHLY,0,1,cus_9639989
1151127,Addon,CHN-VAL,6.99,1,cus_9639989
1151118,Plan,STV-MTHLY,0,1,cus_9639945
1151118,Addon,CHN-VAL,6.99,1,cus_9639945
1151114,Plan,STV-MTHLY,0,1,cus_9639971
1151114,Addon,CHN-VAL,6.99,1,cus_9639971
1151106,Plan,STV-MTHLY,0,1,cus_9639974
1151106,Addon,CHN-VAL,6.99,1,cus_9639974
1151099,Plan,STV-MTHLY,0,1,cus_9639975
1151099,Addon,CHN-VAL,6.99,1,cus_9639975
1151093,Plan,STV-MTHLY,0,1,cus_9639954
1151093,Addon,CHN-VAL,6.99,1,cus_9639954
1151085,Plan,STV-MTHLY,0,1,cus_9639880
1151085,Addon,CHN-VAL,6.99,1,cus_9639880
1151049,Plan,STV-MTHLY,0,1,cus_9639906
1151049,Addon,CHN-VAL,6.99,1,cus_9639906
1151047,Plan,STV-MTHLY,0,1,cus_9639839
1151047,Addon,CHN-VAL,6.99,1,cus_9639839
1150969,Plan,STV-MTHLY,0,1,cus_9639814
1150969,Addon,CHN-VAL,6.99,1,cus_9639814
1150888,Plan,STV-MTHLY,0,1,cus_9545370
1150888,Addon,CHN-VAL,6.99,1,cus_9545370
1150829,Plan,STV-MTHLY,0,1,cus_9478869
1150829,Addon,CHN-VAL,6.99,1,cus_9478869
1150802,Plan,STV-MTHLY,0,1,cus_9697934
1150802,Addon,CHN-VAL,6.99,1,cus_9697934
1150797,Plan,STV-MTHLY,0,1,cus_9545190
1150797,Addon,CHN-VAL,6.99,1,cus_9545190
1150781,Plan,STV-MTHLY,0,1,cus_9478639
1150781,Addon,CHN-VAL,6.99,1,cus_9478639
1150668,Plan,STV-MTHLY,0,1,cus_9585086
1150668,Addon,CHN-VAL,6.99,1,cus_9585086
1150594,Plan,STV-MTHLY,0,1,cus_9546435
1150594,Addon,CHN-VAL,6.99,1,cus_9546435
1150566,Plan,STV-MTHLY,0,1,cus_9478999
1150566,Addon,CHN-VAL,6.99,1,cus_9478999
1150539,Plan,STV-MTHLY,0,1,cus_9478995
1150539,Addon,CHN-VAL,6.99,1,cus_9478995
1150541,Plan,STV-MTHLY,0,1,cus_9546604
1150541,Addon,CHN-VAL,6.99,1,cus_9546604
1150506,Plan,STV-MTHLY,0,1,cus_9478374
1150506,Addon,CHN-VAL,6.99,1,cus_9478374
1046157,Addon,CHN-VAL-1YR,5,1,cus_9546578
1150468,Plan,STV-MTHLY,0,1,cus_9545409
1150468,Addon,CHN-VAL,6.99,1,cus_9545409
1043986,Addon,CHN-VAL-1YR,5,1,cus_9546393
1150458,Plan,STV-MTHLY,0,1,cus_9545186
1150458,Addon,CHN-VAL,6.99,1,cus_9545186
1150437,Plan,STV-MTHLY,0,1,cus_9545391
1150437,Addon,CHN-VAL,6.99,1,cus_9545391
1150392,Plan,STV-MTHLY,0,1,cus_9546445
1150392,Addon,CHN-VAL,6.99,1,cus_9546445
1046121,Addon,STV-LIFE,29.99,1,cus_9546393
1150370,Plan,STV-MTHLY,0,1,cus_9545174
1150370,Addon,CHN-VAL,6.99,1,cus_9545174
1150354,Plan,STV-MTHLY,0,1,cus_9478895
1150354,Addon,CHN-VAL,6.99,1,cus_9478895
1150337,Plan,STV-MTHLY,0,1,cus_9545067
1150337,Addon,CHN-VAL,6.99,1,cus_9545067
1150269,Plan,STV-MTHLY,0,1,cus_9477890
1150269,Addon,CHN-VAL,6.99,1,cus_9477890
1150262,Plan,STV-MTHLY,0,1,cus_9479063
1150262,Addon,CHN-VAL,6.99,1,cus_9479063
1150239,Plan,STV-MTHLY,0,1,cus_9545098
1150239,Addon,CHN-VAL,6.99,1,cus_9545098
1150218,Plan,STV-MTHLY,0,1,cus_9478849
1150218,Addon,CHN-VAL,6.99,1,cus_9478849
1150172,Plan,STV-MTHLY,0,1,cus_9479096
1150172,Addon,CHN-VAL,6.99,1,cus_9479096
1150125,Plan,STV-MTHLY,0,1,cus_9478785
1150125,Addon,CHN-VAL,6.99,1,cus_9478785
1150112,Plan,STV-MTHLY,0,1,cus_9478808
1150112,Addon,CHN-VAL,6.99,1,cus_9478808
1150101,Plan,STV-MTHLY,0,1,cus_9478779
1150101,Addon,CHN-VAL,6.99,1,cus_9478779
1150089,Plan,STV-MTHLY,0,1,cus_9478716
1150089,Addon,CHN-VAL,6.99,1,cus_9478716
1150085,Plan,STV-MTHLY,0,1,cus_9478836
1150085,Addon,CHN-VAL,6.99,1,cus_9478836
1150090,Plan,STV-MTHLY,0,1,cus_9478610
1150090,Addon,CHN-VAL,6.99,1,cus_9478610
1150058,Plan,STV-MTHLY,0,1,cus_9478968
1150058,Addon,CHN-VAL,6.99,1,cus_9478968
1149993,Plan,STV-MTHLY,0,1,cus_9478454
1149993,Addon,CHN-VAL,6.99,1,cus_9478454
1149994,Plan,STV-MTHLY,0,1,cus_9478990
1149994,Addon,CHN-VAL,6.99,1,cus_9478990
1149943,Plan,STV-MTHLY,0,1,cus_9478330
1149943,Addon,CHN-VAL,6.99,1,cus_9478330
1149960,Plan,STV-MTHLY,0,1,cus_9478954
1149960,Addon,CHN-VAL,6.99,1,cus_9478954
1149930,Plan,STV-MTHLY,0,1,cus_9478467
1149930,Addon,CHN-VAL,6.99,1,cus_9478467
1149893,Plan,STV-MTHLY,0,1,cus_9493074
1149893,Addon,CHN-VAL,3,1,cus_9493074
1149812,Plan,STV-MTHLY,0,1,cus_9477764
1149812,Addon,CHN-VAL,6.99,1,cus_9477764
1149794,Plan,STV-MTHLY,0,1,cus_9439580
1149794,Addon,CHN-VAL,3,1,cus_9439580
1149779,Plan,STV-MTHLY,0,1,cus_9474761
1149779,Addon,CHN-VAL,6.99,1,cus_9474761
1046241,Addon,CHN-VAL-1YR,10,1,cus_9653145
1149403,Plan,STV-MTHLY,0,1,cus_9654996
1149403,Addon,CHN-VAL,6.99,1,cus_9654996
1149303,Plan,STV-MTHLY,0,1,cus_9477175
1149303,Addon,CHN-VAL,6.99,1,cus_9477175
1149290,Plan,STV-MTHLY,0,1,cus_9659103
1149290,Addon,CHN-VAL,6.99,1,cus_9659103
1149277,Plan,STV-MTHLY,0,1,cus_9659088
1149277,Addon,CHN-VAL,6.99,1,cus_9659088
1149118,Plan,STV-MTHLY,0,1,cus_9477561
1149118,Addon,CHN-VAL,6.99,1,cus_9477561
1127050,Addon,CHN-VAL-1YR,10,1,cus_9639679
1148900,Plan,STV-MTHLY,0,1,cus_9639616
1148900,Addon,CHN-VAL,6.99,1,cus_9639616
1091033,Addon,CHN-VAL,5.19,1,cus_9476903
1148905,Plan,STV-MTHLY,0,1,cus_9639693
1148905,Addon,CHN-VAL,6.99,1,cus_9639693
1148896,Plan,STV-MTHLY,0,1,cus_9639577
1148896,Addon,CHN-VAL,6.99,1,cus_9639577
1148879,Plan,STV-MTHLY,0,1,cus_9474871
1148879,Addon,CHN-VAL,6.99,1,cus_9474871
1148881,Plan,STV-MTHLY,0,1,cus_9639395
1148881,Addon,CHN-VAL,6.99,1,cus_9639395
1148739,Plan,STV-MTHLY,0,1,cus_9697794
1148739,Addon,CHN-VAL,6.99,1,cus_9697794
1148733,Plan,STV-MTHLY,0,1,cus_9697738
1148733,Addon,CHN-VAL,6.99,1,cus_9697738
1092844,Addon,CHN-VAL-1YR,10,1,cus_9697896
1096745,Addon,CHN-VAL-1YR,10,1,cus_9639961
1148698,Plan,STV-MTHLY,0,1,cus_9697730
1148698,Addon,CHN-VAL,6.99,1,cus_9697730
1148685,Plan,STV-MTHLY,0,1,cus_9697709
1148685,Addon,CHN-VAL,6.99,1,cus_9697709
1148618,Plan,STV-MTHLY,0,1,cus_9476609
1148618,Addon,CHN-VAL,6.99,1,cus_9476609
1148607,Plan,STV-MTHLY,0,1,cus_9697659
1148607,Addon,CHN-VAL,6.99,1,cus_9697659
1148605,Plan,STV-MTHLY,0,1,cus_9697684
1148605,Addon,CHN-VAL,6.99,1,cus_9697684
1148604,Plan,STV-MTHLY,0,1,cus_9544707
1148604,Addon,CHN-VAL,6.99,1,cus_9544707
1148601,Plan,STV-MTHLY,0,1,cus_9585019
1148601,Addon,CHN-VAL,6.99,1,cus_9585019
1148500,Plan,STV-MTHLY,0,1,cus_9544887
1148500,Addon,CHN-VAL,6.99,1,cus_9544887
1148485,Plan,STV-MTHLY,0,1,cus_9477115
1148485,Addon,CHN-VAL,6.99,1,cus_9477115
1148414,Plan,STV-MTHLY,0,1,cus_9544810
1148414,Addon,CHN-VAL,6.99,1,cus_9544810
1148413,Plan,STV-MTHLY,0,1,cus_9544404
1148413,Addon,CHN-VAL,6.99,1,cus_9544404
1148343,Plan,STV-MTHLY,0,1,cus_9544617
1148343,Addon,CHN-VAL,6.99,1,cus_9544617
1148297,Plan,STV-MTHLY,0,1,cus_9544598
1148297,Addon,CHN-VAL,6.99,1,cus_9544598
1148217,Plan,STV-MTHLY,0,1,cus_9476907
1148217,Addon,CHN-VAL,6.99,1,cus_9476907
1148179,Plan,STV-MTHLY,0,1,cus_9477493
1148179,Addon,CHN-VAL,6.99,1,cus_9477493
1148197,Plan,STV-MTHLY,0,1,cus_9477310
1148197,Addon,CHN-VAL,6.99,1,cus_9477310
1148166,Plan,STV-MTHLY,0,1,cus_9477150
1148166,Addon,CHN-VAL,6.99,1,cus_9477150
1148159,Plan,STV-MTHLY,0,1,cus_9477413
1148159,Addon,CHN-VAL,6.99,1,cus_9477413
1148154,Plan,STV-MTHLY,0,1,cus_9477479
1148154,Addon,CHN-VAL,6.99,1,cus_9477479
1148155,Plan,STV-MTHLY,0,1,cus_9477376
1148155,Addon,CHN-VAL,6.99,1,cus_9477376
1148168,Plan,STV-MTHLY,0,1,cus_9477096
1148168,Addon,CHN-VAL,6.99,1,cus_9477096
1148160,Plan,STV-MTHLY,0,1,cus_9477483
1148160,Addon,CHN-VAL,6.99,1,cus_9477483
1148103,Plan,STV-MTHLY,0,1,cus_9477933
1148103,Addon,CHN-VAL,6.99,1,cus_9477933
1148100,Plan,STV-MTHLY,0,1,cus_9477617
1148100,Addon,CHN-VAL,6.99,1,cus_9477617
1148078,Plan,STV-MTHLY,0,1,cus_9477990
1148078,Addon,CHN-VAL,6.99,1,cus_9477990
1148036,Plan,STV-MTHLY,0,1,cus_9476876
1148036,Addon,CHN-VAL,6.99,1,cus_9476876
1148037,Plan,STV-MTHLY,0,1,cus_9476930
1148037,Addon,CHN-VAL,6.99,1,cus_9476930
1148030,Plan,STV-MTHLY,0,1,cus_9477004
1148030,Addon,CHN-VAL,6.99,1,cus_9477004
1148031,Plan,STV-MTHLY,0,1,cus_9476647
1148031,Addon,CHN-VAL,6.99,1,cus_9476647
1147951,Plan,STV-MTHLY,0,1,cus_9477416
1147951,Addon,CHN-VAL,6.99,1,cus_9477416
1147922,Plan,STV-MTHLY,0,1,cus_9445353
1147922,Addon,CHN-VAL,3,1,cus_9445353
1147925,Plan,STV-MTHLY,0,1,cus_9476454
1147925,Addon,CHN-VAL,6.99,1,cus_9476454
1147892,Plan,STV-MTHLY,0,1,cus_9476531
1147892,Addon,CHN-VAL,6.99,1,cus_9476531
1136523,Addon,CHN-VAL-1YR,10,1,cus_9645680
1147132,Plan,STV-MTHLY,0,1,cus_9645840
